Id	Headline	Tag
5ac09f9b47de81a90121ab10	Unknown	NONTOP
5ac0ea1647de81a90121abd6	Gun Control and Fall Elections: Moment or Movement?	TOP
5ac1307d47de81a90121ace8	Who is a Turk? It’s complicated	NONTOP
5ac1566347de81a90121ad6c	Dog With a Secret	NONTOP
5ac1566347de81a90121ad6e	World Capital	NONTOP
5ac1647647de81a90121adaa	Will Trump Start a Farm Crisis?	NONTOP
5ac1654f47de81a90121adb2	A New Black American Dream	NONTOP
5ac1700447de81a90121ade2	When a Subject Refuses to Pose	NONTOP
5ac1720c47de81a90121adf0	America Needs Better Privacy Rules	NONTOP
5ac1802d47de81a90121ae45	Rhythms  Of Tragedy	NONTOP
